Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
219_1,219,GNC,GNC,15% off on regular-priced items,15% off on regular-priced items,0,Addr: Valid at all GNC outlets; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/gnc.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,GNC,0,0,All,"Terms and Conditions   Not valid on foodstuff, selected and nett-priced items.   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Shopping,Not available,0,0
219_1,219,Limited Edt / L.E. Way,Limited Edt / L.E. Way,10% off on apparel and caps,10% off on apparel and caps,0,Addr: 313 @ Somerset #04-15/16/17; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/limited-edt.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,Limited Edt / L.E. Way,0,0,All,Terms and Conditions    Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,OPTIC POINT,OPTIC POINT,15% off on frames with purchase of prescription glasses,15% off on frames with purchase of prescription glasses,0,"Addr: International Building #01-16,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/optic-point.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,OPTIC POINT,0,0,All,Terms and Conditions   Valid for selected frames only   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,P.U.S.H MUSIC,P.U.S.H MUSIC,1-for-1 K-Pop/Hip-Hop/Ukelele classes 25% off on course fees for 8-lesson packages*,1-for-1 K-Pop/Hip-Hop/Ukelele classes 25% off on course fees for 8-lesson packages*,0,"Addr: 767C Geylang Road, Tel: 6747 2707; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/pushmusic.jpg,0,0,2016-01-04 T23:59:59,MayBank_1,219_MayBank_1,P.U.S.H MUSIC,0,0,All,"Terms and Conditions   *Valid only for K-Pop, Hip-Hop and Ukelele classes  Valid till 4 January 2016  Valid only for group classes  Limited to 2 claims per Maybank Cardmember per visit  Class option must be completed within 8 weeks from first class  Not valid on Sunday, eve of Public Holidays and Public Holidays  No cancellations and amendments allowed once booking is confirmed  RSP and payment of the lessons are required in advance to secure a place in the class  Offer is non-transferable, creditable or exchangeable for cash   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Shopping,Not available,0,0
219_1,219,SHAW THEATRES,SHAW THEATRES,S$24 Movie Package^,S$24 Movie Package^,0,Addr: All Shaw Theatres; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/shaw-theatre.jpg,0,0,2015-03-01 T23:59:59,MayBank_1,219_MayBank_1,SHAW THEATRES,0,0,All,"Terms and Conditions   ^Package includes 1 pair of 2D movie tickets, one 32 Oz drink and one 85 Oz popcorn  Valid for purchase at any Shaw Theatres box office  Valid for a maximum purchase of 2 discounted movie packages per customer per transaction per day  Not valid for online/mobile/corporate bookings  Not valid with other promotions, offers and discounts  Not valid for premium priced movies i.e. 3D, IMAX, Shaw Theatres  premiere  , movie marathons, film festivals, Hindi/Tamil movies, special-themed event movies   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Shopping,Not available,0,0
219_1,219,SOMANG,SOMANG,30% off on storewide discount for any items priced S$20 and above,30% off on storewide discount for any items priced S$20 and above,0,"Addr: AMK Hub #02-43; Postal: 569933; Coord: 1.370028, 103.848603",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/somang.jpg,0,0,2015-09-30 T23:59:59,MayBank_1,219_MayBank_1,SOMANG,0,0,All,Terms and Conditions   Valid till 30 September 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,UNIVERSAL TRAVELLER,UNIVERSAL TRAVELLER,10% off on regular-priced items,10% off on regular-priced items,0,"Addr: Changi City Point #02-28; Postal: 098585; Coord: 1.2642773, 103.82285",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/universal-traveller.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,UNIVERSAL TRAVELLER,0,0,All,Terms and Conditions    Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,BERING,BERING,SG50 Special: Complimentary mug (worth S$29.90) with any watch purchase 1 Get a S$10 voucher 2 with minimum S$100 nett spend,SG50 Special: Complimentary mug (worth S$29.90) with any watch purchase 1 Get a S$10 voucher 2 with minimum S$100 nett spend,0,Addr: Valid at all BERING outlets; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/bering.jpg,0,0,2015-08-31 T23:59:59,MayBank_1,219_MayBank_1,BERING,0,0,All,Terms and Conditions    1 Valid from 6 to 31 August 2015.   2 Valid from 13 May to 31 August 2015.  Not valid for sale items.  Not valid at department stores.   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,CATH KIDSTON,CATH KIDSTON,Get a S$5 voucher with minimum S$50 nett spend,Get a S$5 voucher with minimum S$50 nett spend,0,Addr: Valid at all CATH KIDSTON outlets; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/cath-kidston.jpg,0,0,2015-05-13 T23:59:59,MayBank_1,219_MayBank_1,CATH KIDSTON,0,0,All,Terms and Conditions   Valid from 13 May to 31 August 2015.  Not valid for sale items.   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,TIMBERLAND TIMEPIECES,TIMBERLAND TIMEPIECES,Get a S$10 voucher with minimum S$100 nett spend on Timberland watches,Get a S$10 voucher with minimum S$100 nett spend on Timberland watches,0,"Addr: Chronobreeze Raffles City #B1-42B,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/retail/timberland.jpg,0,0,2015-05-13 T23:59:59,MayBank_1,219_MayBank_1,TIMBERLAND TIMEPIECES,0,0,All,Terms and Conditions   Valid from 13 May to 9 August 2015.  Not valid for sale items.   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Shopping,Not available,0,0
219_1,219,1MARKET BY CHEF WAN,1MARKET BY CHEF WAN,10% off on Lunch/High Tea/Dinner Buffet,10% off on Lunch/High Tea/Dinner Buffet,0,"Addr: Plaza Singapura #04-45/49,; Postal: 569841; Coord: 1.371965, 103.8459759",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/1market.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,1MARKET BY CHEF WAN,0,0,All,Terms and Conditions   Valid till 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,ALLIANCE KITCHEN,ALLIANCE KITCHEN,Complimentary Fish Maw Broth with minimum spend of S$50,Complimentary Fish Maw Broth with minimum spend of S$50,0,"Addr: 3501 Jalan Bukit Merah #01-04; Postal: 159460; Coord: 1.283653, 103.818279",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/Alliance-Kitchen.jpg,0,0,2015-05-13 T23:59:59,MayBank_1,219_MayBank_1,ALLIANCE KITCHEN,0,0,All,Terms and Conditions   Valid from 13 May to 31 December 2015  Not valid before 3.00 pm on Weekdays   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SINGAPORE CAFE ORIENTAL,AMARA SINGAPORE CAFE ORIENTAL,10% off on total bill,10% off on total bill,0,Addr: Amara singapore cafe oriental; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-cafe-oriental.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SINGAPORE CAFE ORIENTAL,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SINGAPORE SILK ROAD RESTAURANT,AMARA SINGAPORE SILK ROAD RESTAURANT,10% off on total bill,10% off on total bill,0,Addr: Amara singapore silk road restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-silk-road.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SINGAPORE SILK ROAD RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SINGAPORE THANYING RESTAURANT,AMARA SINGAPORE THANYING RESTAURANT,10% off on total bill,10% off on total bill,0,Addr: Amara singapore thanying restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-thanying.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SINGAPORE THANYING RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SINGAPORE ELEMENT RESTAURANT,AMARA SINGAPORE ELEMENT RESTAURANT,10% off on total bill,10% off on total bill,0,Addr: Amara singapore element restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/amara-element.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SINGAPORE ELEMENT RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SINGAPORE ALPHABET BAR,AMARA SINGAPORE ALPHABET BAR,10% off on total bill,10% off on total bill,0,Addr: Amara singapore alphabet bar; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-alphabet.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SINGAPORE ALPHABET BAR,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SANCTUARY RESORT SENTOSA THANYING RESTAURANT,AMARA SANCTUARY RESORT SENTOSA THANYING RESTAURANT,10% off on total bill,10% off on total bill,0,Addr: Amara sanctuary resort sentosa thanying restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-thanying.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SANCTUARY RESORT SENTOSA THANYING RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015  Blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SANCTUARY RESORT SENTOSA TIER BAR,AMARA SANCTUARY RESORT SENTOSA TIER BAR,10% off on total bill,10% off on total bill,0,Addr: Amara sanctuary resort sentosa tier bar; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-tier-bar.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SANCTUARY RESORT SENTOSA TIER BAR,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015  Blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,AMARA SANCTUARY RESORT SENTOSA SHUTTERS RESTAURANT,AMARA SANCTUARY RESORT SENTOSA SHUTTERS RESTAURANT,10% off on total bill,10% off on total bill,0,Addr: Amara sanctuary resort sentosa shutters restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/amara-shutter.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,AMARA SANCTUARY RESORT SENTOSA SHUTTERS RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015  Blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,CARLTON CITY HOTEL SINGAPORE,CARLTON CITY HOTEL SINGAPORE,15% off on food bill,15% off on food bill,0,Addr: Carlton city hotel singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/plate.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,CARLTON CITY HOTEL SINGAPORE,0,0,All,Terms and Conditions   Valid till 31 December 2015  Valid for à la carte menu items and weekday buffet lunch   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,CARLTON CITY HOTEL SINGAPORE,CARLTON CITY HOTEL SINGAPORE,15% off on food bill,15% off on food bill,0,Addr: Carlton city hotel singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/the-trading-floor.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,CARLTON CITY HOTEL SINGAPORE,0,0,All,Terms and Conditions   Valid till 31 December 2015  Valid for à la carte menu snack menu only   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,CARLTON CITY HOTEL SINGAPORE,CARLTON CITY HOTEL SINGAPORE,15% off on food bill,15% off on food bill,0,Addr: Carlton city hotel singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/graffiti.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,CARLTON CITY HOTEL SINGAPORE,0,0,All,Terms and Conditions   Valid till 31 December 2015   Valid for à la carte menu snack menu only   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,CONCORDE HOTEL SINGAPORE,CONCORDE HOTEL SINGAPORE,15% off on total bill 1 dines free* with every 3 paying adults for Buffet,15% off on total bill 1 dines free* with every 3 paying adults for Buffet,0,Addr: Concorde hotel singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/Concorde.jpg,0,0,2015-02-01 T23:59:59,MayBank_1,219_MayBank_1,CONCORDE HOTEL SINGAPORE,0,0,All,"Terms and Conditions   Valid from 1 February to 31 December 2015  *Valid for Singapore Flavours Buffet Lunch, Harvest of the Sea Buffet Dinner and Weekend Afternoon Tea Buffet   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,DAYS HOTEL SINGAPORE AT ZHONGSHAN PARK,DAYS HOTEL SINGAPORE AT ZHONGSHAN PARK,10% off on total bill,10% off on total bill,0,Addr: Days hotel singapore at zhongshan park; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/days-hotel-21-on-rajah.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,DAYS HOTEL SINGAPORE AT ZHONGSHAN PARK,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015 for a maximum of 8 diners per Maybank Card  Prior reservation is required and blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,EARSHOT,EARSHOT,Complimentary Local Kopi/Teh with every main order,Complimentary Local Kopi/Teh with every main order,0,"Addr: 1 Old Parliament Lane #01-02; Postal: 179429; Coord: 1.288558, 103.851072",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/earshot.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,EARSHOT,0,0,All,Terms and Conditions   Valid till 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,FIRST CULINARY RESTAURANT,FIRST CULINARY RESTAURANT,10% off on à la carte food bill with minimum spend of S$100,10% off on à la carte food bill with minimum spend of S$100,0,"Addr: 2 Ang Mo Kio Drive, Blk A #01-09; Postal: 567720; Coord: 1.3775404, 103.8564136",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/firstculinary.jpg,0,0,2016-03-31 T23:59:59,MayBank_1,219_MayBank_1,FIRST CULINARY RESTAURANT,0,0,All,"Terms and Conditions   Valid from now till 31 March 2016  Not valid for 15 days before, after and during Chinese New Year   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,FURAMA RIVERFRONT SINGAPORE KINTAMANI INDONESIAN RESTAURANT,FURAMA RIVERFRONT SINGAPORE KINTAMANI INDONESIAN RESTAURANT,1-for-1* Lunch/Dinner Buffet 15% off on à la carte total bill,1-for-1* Lunch/Dinner Buffet 15% off on à la carte total bill,0,Addr: Furama riverfront singapore kintamani indonesian restaurant; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/furama-riverfront-kintamani.jpg,0,0,2015-11-30 T23:59:59,MayBank_1,219_MayBank_1,FURAMA RIVERFRONT SINGAPORE KINTAMANI INDONESIAN RESTAURANT,0,0,All,"Terms and Conditions   *Valid till 30 November 2015 for a maximum of 8 diners per Maybank Card  Not valid on all eves of and on Public Holidays, including special occasions, unless otherwise stated  Not valid with any in-house, other promotions, discounts, privileges and vouchers   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,FURAMA RIVERFRONT SINGAPORE THE SQUARE @ FURAMA,FURAMA RIVERFRONT SINGAPORE THE SQUARE @ FURAMA,1-for-1* Lunch/Dinner Buffet 15% off on à la carte total bill,1-for-1* Lunch/Dinner Buffet 15% off on à la carte total bill,0,Addr: Furama riverfront singapore the square @ furama; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/furama-riverfront-the-square.jpg,0,0,2015-11-30 T23:59:59,MayBank_1,219_MayBank_1,FURAMA RIVERFRONT SINGAPORE THE SQUARE @ FURAMA,0,0,All,"Terms and Conditions   *Valid till 30 November 2015 for a maximum of 8 diners per Maybank Card  Not valid on all eves of and on Public Holidays, including special occasions, unless otherwise stated  Not valid with any in-house, other promotions, discounts, privileges and vouchers   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,FURAMA RIVERFRONT SINGAPORE WATERFALL LOUNGE,FURAMA RIVERFRONT SINGAPORE WATERFALL LOUNGE,1-for-1 house pours (5.00 pm – 10.00 pm),1-for-1 house pours (5.00 pm – 10.00 pm),0,Addr: Furama riverfront singapore waterfall lounge; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/furama-waterfall-lounge.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,FURAMA RIVERFRONT SINGAPORE WATERFALL LOUNGE,0,0,All,"Terms and Conditions   Not valid for full bottle purchases  Not valid on all eves of and on Public Holidays, including special occasions, unless otherwise stated  Not valid with any in-house, other promotions, discounts, privileges and vouchers   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,Maybank Visa Infinite and Maybank World MasterCard: 25% off on total bill All Maybank Credit and Debit Cards: 20% off on total bill,Maybank Visa Infinite and Maybank World MasterCard: 25% off on total bill All Maybank Credit and Debit Cards: 20% off on total bill,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/lobby-lounge.jpg,0,0,2015-07-01 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid from 1 July 2015 to 1 July 2016   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,Maybank Visa Infinite and Maybank World MasterCard: 25% off on à la carte total bill 25% off on Sunday Brunch All Maybank Credit and Debit Cards: 20% off on à la carte total bill 20% off on Sunday Brunch,Maybank Visa Infinite and Maybank World MasterCard: 25% off on à la carte total bill 25% off on Sunday Brunch All Maybank Credit and Debit Cards: 20% off on à la carte total bill 20% off on Sunday Brunch,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/holiday-inn-tandoor.jpg,0,0,2015-07-01 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid from 1 July 2015 to 1 July 2016   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,Maybank Visa Infinite and Maybank World MasterCard: 25% off on à la carte total bill 25% off on Lunch & Dinner Buffet All Maybank Credit and Debit Cards: 25% off on à la carte total bill 20% off on Lunch & Dinner Buffet,Maybank Visa Infinite and Maybank World MasterCard: 25% off on à la carte total bill 25% off on Lunch & Dinner Buffet All Maybank Credit and Debit Cards: 25% off on à la carte total bill 20% off on Lunch & Dinner Buffet,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/window-on-the-park.jpg,0,0,2015-07-01 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid from 1 July 2015 to 1 July 2016   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOTEL FORT CANNING,HOTEL FORT CANNING,1-for-1 Brick Oven Pizza Special,1-for-1 Brick Oven Pizza Special,0,Addr: Hotel fort canning; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/90x90-hfc.jpg,0,0,2015-06-17 T23:59:59,MayBank_1,219_MayBank_1,HOTEL FORT CANNING,0,0,All,Terms and Conditions   Valid from 17 June 2015 to 31 May 2016 for dine-in only  Limited to 1 redemption per card per day  Complimentary item will be of equal or lower value than the item ordered   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOTPOT KINGDOM,HOTPOT KINGDOM,10% off on total bill Complimentary dessert per diner,10% off on total bill Complimentary dessert per diner,0,"Addr: The Shoppes at Marina Bay Sands #B1-01B,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/hot-pot-kingdom.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,HOTPOT KINGDOM,0,0,All,Terms and Conditions   Valid till 31 December 2015  Not valid for alcohol orders and set menus  Not valid for set menus   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
