Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
212_123575,212,"Java+, Singapore Marriott Tang Plaza Hotel","Java+, Singapore Marriott Tang Plaza Hotel",10% off total bill,10% off total bill,0,"Addr: 320 Orchard Road; Postal: 238865; Coords: 1.305236, 103.832542",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123575.jpg,0,0,2016-04-30 T23:59:59,CITI_123575,212_CITI_123575,"Java+, Singapore Marriott Tang Plaza Hotel",0,0,All,"Not valid on eve of and on public holidays, and other special occasions. Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_125007,212,Jean Paul Gaultier,Jean Paul Gaultier,Complimentary pouch with every SGD120 spent on Jean Paul...,Complimentary pouch with every SGD120 spent on Jean Paul...,0,"Addr: Metro Paragon 290, Orchard Road Level 1; Postal: 238859; Coords: 1.303182, 103.834671|Addr: Takashimaya D.S., 391 Orchard Road Level 1; Postal: 238873; Coords: 1.303178, 103.834671|Addr: TANGS Orchard 310 & 320, Orchard Road Level 1; Postal: 238864; Coords: 1.304946, 103.833221|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125007.jpg,0,0,2015-07-31 T23:59:59,CITI_125007,212_CITI_125007,Jean Paul Gaultier,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_125025,212,Jimmy Choo,Jimmy Choo,Complimentary additional fragrance miniature with every purchase...,Complimentary additional fragrance miniature with every purchase...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.345871, 103.750900",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125025.jpg,0,0,2015-07-31 T23:59:59,CITI_125025,212_CITI_125025,Jimmy Choo,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_126013,212,Joo,Joo,Complimentary Joo Wings with a minimum spend of SGD150 (Sun  Wed),Complimentary Joo Wings with a minimum spend of SGD150 (Sun  Wed),0,"Addr: 5 Tan Quee Lan Street; Postal: 188094; Coords: 1.298177, 103.856926",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126013.jpg,0,0,2016-04-30 T23:59:59,CITI_126013,212_CITI_126013,Joo,0,0,All,Valid from Sunday to Wednesday only. General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_125125,212,Kaboom,Kaboom,10% off regularpriced books,10% off regularpriced books,0,"Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #026-097, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Transit Lounge North, #02-57, Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125125.jpg,0,0,2015-12-31 T23:59:59,CITI_125125,212_CITI_125125,Kaboom,0,0,All,Offer on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_125037,212,Karl Lagerfeld,Karl Lagerfeld,Complimentary additional fragrance miniature with every purchase...,Complimentary additional fragrance miniature with every purchase...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.345871, 103.750900",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125037.jpg,0,0,2015-07-31 T23:59:59,CITI_125037,212_CITI_125037,Karl Lagerfeld,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_120901,212,"Keyaki Japanese Restaurant, Pan Pacific Singapore","Keyaki Japanese Restaurant, Pan Pacific Singapore",10% off a la carte food bill (excluding takeaways and set menu),10% off a la carte food bill (excluding takeaways and set menu),0,"Addr: 7 Raffles Boulevard; Postal: 039595; Coords: 1.291820, 103.858620",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120901.jpg,0,0,2015-12-29 T23:59:59,CITI_120901,212_CITI_120901,"Keyaki Japanese Restaurant, Pan Pacific Singapore",0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_124805,212,KidStyle,KidStyle,SGD20 off with minimum spend of SGD100 on lifestyle brands,SGD20 off with minimum spend of SGD100 on lifestyle brands,0,"Addr: City Square Mall #B2-21, 180 Kitchener Rd; Postal: 208539; Coords: 1.311387, 103.856606|Addr: 101 Thomson Rd, 307591 United Square #01-89; Postal: 307591; Coords: 1.427466, 103.786209",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124805.jpg,0,0,2015-07-31 T23:59:59,CITI_124805,212_CITI_124805,KidStyle,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124987,212,Lab Series Skincare for Men,Lab Series Skincare for Men,"Complimentary 3day trial sample set (worth SGD20)","Complimentary 3day trial sample set (worth SGD20)",0,"Addr: ION Orchard #B3-44, 1 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Metro Paragon, 300 Orchard Road; Postal: 238861; Coords: 1.303457, 103.834785|Addr: Robinsons Jem® #01-07/13, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660|Addr: Robinsons Orchard (The Heeren), 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Robinsons Raffles City, 252 North Bridge Road; Postal: 179103; Coords: 1.293906, 103.853348|Addr: TANGS Orchard, 320 Orchard Road; Postal: 238865; Coords: 1.305236, 103.832542|Addr: TANGS VivoCity, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357|Addr: VivoCity #B1-08, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124987.jpg,0,0,2015-07-31 T23:59:59,CITI_124987,212_CITI_124987,Lab Series Skincare for Men,0,0,All,Limited to one gift per customer.,0,0,0,0,Shopping,Not available,0,0
212_125019,212,Lanvin,Lanvin,Complimentary additional fragrance miniature with every purchase...,Complimentary additional fragrance miniature with every purchase...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125019.jpg,0,0,2015-07-31 T23:59:59,CITI_125019,212_CITI_125019,Lanvin,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124877,212,lapalette,lapalette,"Up to 40% off selected items","Up to 40% off selected items",0,"Addr: ION Orchard #B3-36, 2 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Suntec City Mall #02-368/369, 3 Temasek Boulevard; Postal: 038983; Coords: 1.295749, 103.859711|Addr: Tampines Mall #02-24, 4 Tampines Central 5; Postal: 529510; Coords: 1.353112, 103.943710|Addr: VivoCity #01-K22, 1 Harbourfront Walk; Postal: 098588; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124877.jpg,0,0,2015-07-31 T23:59:59,CITI_124877,212_CITI_124877,lapalette,0,0,All,Offer valid on selected sale items only.,0,0,0,0,Shopping,Not available,0,0
212_124881,212,Lee Hwa Jewellery,Lee Hwa Jewellery,"Up to 50% off storewide","Up to 50% off storewide",0,"Addr: Bugis Junction: 200 Victoria Street, #01-19; Postal: 188021; Coords: 1.285587, 103.832649|Addr: ION Orchard: 2 Orchard Turn, #B2-58; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Junction 8: 9 Bishan Place, #01-45; Postal: 579837; Coords: 1.360442, 103.852234|Addr: Plaza Singapura: 68 Orchard Rd, #01-05; Postal: 238839; Coords: 1.300614, 103.845108|Addr: Wisma Atria: 435 Orchard Road, #02-06/07; Postal: 238877; Coords: 1.303510, 103.833054|Addr: Marina Square: 6 Raffles Boulevard, #02-300; Postal: 039594; Coords: 1.290989, 103.857422|Addr: Suntec City: 3 Temasek Boulevard, #01-317/318; Postal: 038983; Coords: 1.294956, 103.859688|Addr: VivoCity: 1 Harbourfront Walk, #01-193; Postal: 098585; Coords: 1.264867, 103.822357|Addr: Causeway Point: 1 Woodlands Square, #01-09; Postal: 738099; Coords: 1.435855, 103.786224|Addr: Parkway Parade: 80 Marine Parade Rd, #B1-96/97/98; Postal: 449269; Coords: 1.301987, 103.905067|Addr: Tampines Mall: 4 Tampines Central 5, #01-16; Postal: 529510; Coords: 1.353112, 103.943710|Addr: Westgate: 3 Gateway Drive, #02-21; Postal: 608532; Coords: 1.280094, 103.850952|Addr: JEM: 50 Jurong Gateway, #01-49; Postal: 608549; Coords: 1.284374, 103.830544|Addr: Jurong Point: No 1 Jurong West Central 2, #01-26H; Postal: 648886; Coords: 1.339563, 103.705750",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124881.jpg,0,0,2015-07-31 T23:59:59,CITI_124881,212_CITI_124881,Lee Hwa Jewellery,0,0,All,"*Valid for gem-set jewellery (including sale items) except 14K jewellery, Fashion Indulgence range, Dazzling Solitaire Clearance range and standard chains.",0,0,0,0,Shopping,Not available,0,0
212_109351,212,"Li Bai Cantonese Restaurant, Sheraton Towers Singapore Hotel","Li Bai Cantonese Restaurant, Sheraton Towers Singapore Hotel",10% off on total food bill at Li Bai Cantonese Restaurant,10% off on total food bill at Li Bai Cantonese Restaurant,0,"Addr: 39 Scotts Road; Postal: 228230; Coords: 1.311777, 103.836578",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_109351.jpg,0,0,2015-12-31 T23:59:59,CITI_109351,212_CITI_109351,"Li Bai Cantonese Restaurant, Sheraton Towers Singapore Hotel",0,0,All,"- Valid when payment is made with a Citibank Credit or Debit Card.
- All privileges are subjected to prevailing taxes and service charges, unless otherwise stated. 
- General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_123573,212,"Lobby Lounge, Singapore Marriott Tang Plaza Hotel","Lobby Lounge, Singapore Marriott Tang Plaza Hotel",10% off total bill,10% off total bill,0,"Addr: 320 Orchard Road; Postal: 238865; Coords: 1.305236, 103.832542",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123573.jpg,0,0,2016-04-30 T23:59:59,CITI_123573,212_CITI_123573,"Lobby Lounge, Singapore Marriott Tang Plaza Hotel",0,0,All,"Not valid on eve of and on public holidays, and other special occasions. Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_122561,212,"Atrium, Pan Pacific Singapore","Atrium, Pan Pacific Singapore",15% off total bill,15% off total bill,0,"Addr: 1 Beach Road; Postal: 189673; Coords: 1.295791, 103.854042",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122561.jpg,0,0,2015-12-31 T23:59:59,CITI_122561,212_CITI_122561,"Long Bar Steakhouse, Raffles",0,0,All,"Not valid on Eve of and on Public Holidays and special occasions including Valentine’s Day, Chinese New Year, Mother’s Day, Formula One season, Christmas Day and New Year's Day. Not valid for premium wines and spirits.",0,0,0,0,Dining,Not available,0,0
212_122559,212,Shangri-La Hotel,Shangri-La Hotel,15% off total bill,15% off total bill,0,"Addr: 1 Beach Road; Postal: 189673; Coords: 1.295791, 103.854042",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122559.jpg,0,0,2015-12-31 T23:59:59,CITI_122559,212_CITI_122559,"Long Bar, Raffles",0,0,All,"Not valid on Eve of and on Public Holidays and special occasions including Valentine’s Day, Chinese New Year, Mother’s Day, Formula One season, Christmas Day and New Year's Day. Not valid for premium wines and spirits.",0,0,0,0,Dining,Not available,0,0
212_126021,212,LongPlay,LongPlay,10% off with a minimum spend of SGD75,10% off with a minimum spend of SGD75,0,"Addr: 4 Haji Lane; Postal: 189197; Coords: 1.300364, 103.859482",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126021.jpg,0,0,2016-05-31 T23:59:59,CITI_126021,212_CITI_126021,LongPlay,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_125143,212,Lotte Duty Free,Lotte Duty Free,For Citibank Visa Platinum Cards: Up to 15% off,For Citibank Visa Platinum Cards: Up to 15% off,0,"Addr: Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125143.jpg,0,0,2016-02-14 T23:59:59,CITI_125143,212_CITI_125143,Lotte Duty Free Shop,0,0,All,"Valid for items above USSGD10. Exact discount
rate for each brand is subject to change depending on DFS
and brand policy.",0,0,0,0,Shopping,Not available,0,0
212_124883,212,Lovis Diamonds,Lovis Diamonds,"20% off 18K diamond jewellery","20% off 18K diamond jewellery",0,"Addr: Bedok Mall #01-91 311, New Upper Changi Rd; Postal: 467360; Coords: 1.324427, 103.931023|Addr: Mandarin Gallery #03-04 10 Claymore Road, Meritus Negara Hotel; Postal: 229540; Coords: 1.307637, 103.830048|Addr: Westgate #02-11 3 Gateway Drive; Postal: 608534; Coords: 1.335021, 103.742912",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124883.jpg,0,0,2015-07-31 T23:59:59,CITI_124883,212_CITI_124883,Lovis Diamonds,0,0,All,Not valid for 18K gold chains.,0,0,0,0,Shopping,Not available,0,0
212_123569,212,Island Cuisine,Island Cuisine,"15% off dinein for food only*","15% off dinein for food only*",0,"Addr: 31-37 Bukit Pasoh Road, New Majestic Hotel; Postal: 089845; Coords: 1.279295, 103.840378",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123569.jpg,0,0,2016-02-29 T23:59:59,CITI_123569,212_CITI_123569,Majestic Restaurant,0,0,All,"*Valid for Majestic set menus for a maximum of 20 persons only. Not valid for Citibank Exclusive Chef’s set lunch and dinner menu.
Not valid for exclusive private event and special occasions. Not valid for CNY set and a la carte menus during CNY period as stated by Majestic Restaurant. Not valid with Majestic Gift Vouchers. Not valid with other discounts, promotion, vouchers, offers, gift cards and other privileges. 
^Valid for a maximum of 20 persons. Not valid on eve of and on Public Holidays, special occasions and during Chinese New Year period as stated by Majestic Restaurant. Not valid with Majestic Gift Voucher. Not valid for exclusive private event.",0,0,0,0,Dining,Not available,0,0
212_124993,212,Michael Kors,Michael Kors,Complimentary Michael Kors Stunning Spring Tote and fragrance...,Complimentary Michael Kors Stunning Spring Tote and fragrance...,0,"Addr: Robinsons Orchard (The Heeren), 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Takashimaya D.S., 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124993.jpg,0,0,2015-07-31 T23:59:59,CITI_124993,212_CITI_124993,Michael Kors,0,0,All,Limited to one gift per customer.,0,0,0,0,Shopping,Not available,0,0
212_125013,212,Missha,Missha,"Complimentary 10ml Night Repair Science Activator Ampoule, 20ml...","Complimentary 10ml Night Repair Science Activator Ampoule, 20ml...",0,"Addr: Jurong Point #B1-36A, 1 Jurong West Central 2; Postal: 648886; Coords: 1.339563, 103.705750|Addr: Nex #01-46, 23 Serangoon Central; Postal: 149544; Coords: 1.350644, 103.871803|Addr: Orchard Gateway, 227 Orchard Road; Postal: 238858; Coords: 1.301560, 103.838387|Addr: Westgate #02-12, 3 Gateway Drive; Postal: 608532; Coords: 1.335535, 103.741859|Addr: OG Albert Complex, 60 Albert Street; Postal: 189969; Coords: 1.302026, 103.853645|Addr: Robinson Jem #01-07/13, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125013.jpg,0,0,2015-07-31 T23:59:59,CITI_125013,212_CITI_125013,Missha,0,0,All,Valid at all Missha stores.,0,0,0,0,Shopping,Not available,0,0
212_125021,212,Montblanc,Montblanc,Complimentary additional fragrance miniature with every purchase...,Complimentary additional fragrance miniature with every purchase...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125021.jpg,0,0,2015-07-31 T23:59:59,CITI_125021,212_CITI_125021,Montblanc,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_125009,212,Narciso Rodriguez,Narciso Rodriguez,Complimentary 2 additional vials with every SGD150 spent on...,Complimentary 2 additional vials with every SGD150 spent on...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125009.jpg,0,0,2015-07-31 T23:59:59,CITI_125009,212_CITI_125009,Narciso Rodriguez,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124811,212,New Look,New Look,"Up to 70% off selected items","Up to 70% off selected items",0,"Addr: 313@Somerset, 230 Orchard Rd #B2-34-37; Postal: 238854; Coords: 1.316470, 103.889999|Addr: CityLink, #B1-47A One Raffles Link CityLink Mall; Postal: 039393; Coords: 1.280094, 103.850952|Addr: #02-44, 3 Jurong Gateway Drive; Postal: 208539; Coords: 1.335021, 103.742912|Addr: Bugis+, 201 Victoria Street, #02-25/29; Postal: 188067; Coords: 1.300433, 103.855812",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124811.jpg,0,0,2015-07-31 T23:59:59,CITI_124811,212_CITI_124811,New Look,0,0,All,Offer valid on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_124813,212,NIKE,NIKE,SGD15 voucher with every SGD150 spent,SGD15 voucher with every SGD150 spent,0,"Addr: Bugis+ #02-18, 201 Victoria Street; Postal: 188067; Coords: 1.300433, 103.855812|Addr: Raffles City S.C. #02-29, 252 North Bridge Road; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Westgate #02-43, 3 Gateway Drive; Postal: 608534; Coords: 1.335021, 103.742912",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124813.jpg,0,0,2015-08-10 T23:59:59,CITI_124813,212_CITI_124813,NIKE,0,0,All,"- Voucher is valid for only 1 month from date of issue. 
- Voucher is valid for next purchase only. 
- Voucher is valid for regular-priced items excluding limited edition items.
- Voucher is valid for use at Jay Gee Raffles City, Bugis+ and Westgate stores. 
- Voucher is not valid unless stamped and signed. 1 voucher per transaction.",0,0,0,0,Shopping,Not available,0,0
212_125033,212,Nina Ricci,Nina Ricci,Complimentary bag with every SGD160 spent on Nina Ricci...,Complimentary bag with every SGD160 spent on Nina Ricci...,0,"Addr: BHG Bugis #03-01, 230 Victoria Street Bugis Junction; Postal: 188024; Coords: 1.299617, 103.855202|Addr: Isetan Scotts, 350 Orchard Road; Postal: 238868; Coords: 1.305490, 103.831573|Addr: Metro Centrepoint #01-14, 176 Orchard Rd; Postal: 238843; Coords: 1.301959, 103.839828|Addr: Metro Paragon #02-28, 290 Orchard Rd; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Robinsons Jem® #01-07/13, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660|Addr: Robinsons The Heeren, 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Robinsons Raffles City #03-01, 252 North Bridge Rd; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Takashimaya D.S., 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125033.jpg,0,0,2015-07-31 T23:59:59,CITI_125033,212_CITI_125033,Nina Ricci,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_122543,212,"Noodles, Orchard Hotel","Noodles, Orchard Hotel",15% off a la carte noodles,15% off a la carte noodles,0,"Addr: 442 Orchard Road; Postal: 238879; Coords: 1.307644, 103.828537",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122543.jpg,0,0,2015-12-31 T23:59:59,CITI_122543,212_CITI_122543,"Noodles, Orchard Hotel",0,0,All,"- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_122539,212,"Orchard Cafe, Orchard Hotel","Orchard Cafe, Orchard Hotel",18% off buffet,18% off buffet,0,"Addr: 442 Orchard Road; Postal: 238879; Coords: 1.307644, 103.828537",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122539.jpg,0,0,2015-12-31 T23:59:59,CITI_122539,212_CITI_122539,"Orchard Cafe, Orchard Hotel",0,0,All,"- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_124997,212,Origins,Origins,"Complimentary 2piece 5ml travel samples (worth SGD20)","Complimentary 2piece 5ml travel samples (worth SGD20)",0,"Addr: BHG Bugis Junction #03-01, 230 Victoria Street; Postal: 188024; Coords: 1.300319, 103.855736|Addr: Robinsons Orchard, 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Robinsons Raffles City #03-01, 252 North Bridge Rd; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Robinsons Jem® #01-07/13, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660|Addr: Isetan Scotts, 350 Orchard Road; Postal: 238868; Coords: 1.305490, 103.831573|Addr: Metro Paragon #02-28, 290 Orchard Rd; Postal: 238859; Coords: 1.304510, 103.836182|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124997.jpg,0,0,2015-07-31 T23:59:59,CITI_124997,212_CITI_124997,Origins,0,0,All,Limited to one gift per customer.,0,0,0,0,Shopping,Not available,0,0
212_120153,212,Outback Steakhouse,Outback Steakhouse,20% off total bill,20% off total bill,0,"Addr: 9 Raffles Bouelevard, Millenia Walk #01-114; Postal: 039596; Coords: 1.293216, 103.859558|Addr: 277 Orchard Road, Orchard Gateway #04-01; Postal: 238858; Coords: 1.300542, 103.839195",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120153.jpg,0,0,2015-11-30 T23:59:59,CITI_120153,212_CITI_120153,Outback Steakhouse,0,0,All,"- Not valid on Valentine’s Day, Mother’s Day, Father’s Day and on the eve of and on Public Holidays unless otherwise stated.  
- Not valid with other promotions, discount cards and promotional vouchers.",0,0,0,0,Dining,Not available,0,0
