Deal_ID,ProviderDeal_ID,FullTitle,ShortTitle,FullDescription,ShortDescription,Outlets,Indiv Outlets,Postalcodes,DealSite_URL,DealImage_URL,HighlightImage_URL, StartDate,EndDate,Merchant_ID,ProviderMerchant_ID,Merchant Name,MerchantImageURL,MerchantWebsite_URL,Card Type,TermsAndConditions,Card Images,isFeatured,HomeFeatured,isOnlineMerchant,Category,SubCategory,Keywords,Bookmark,Validity,Related Deals ID
207_3374,3374,KrisFlyer and TapForMore Miles to shop. Points to fly. Yours to choose.,KrisFlyer and TapForMore," Enjoy more perks as an American ExpressSingapore Airlines Credit Card Member! 
 As our Card Member, you have been enrolled into the KrisFlyer membership and can now enjoy more opportunities to earn miles with KrisFlyer's new partnership with Dairy Farm Singapore, in the PAssion Card TapForMore programme. Turn what you spend on your daily needs to KrisFlyer miles for flights and more. Or use your miles for rebates when you shop at over 270 supermarkets and stores islandwide. 
 Simply convert the TapForMore points that you earn on your PAssion Card when shopping at Cold Storage, Market Place, Jasons, Giant and Guardian into KrisFlyer miles. You can also choose to convert your miles to points for instant rebates at these participating stores. It's miles better, both ways! 
 Additionally, continue to be rewarded and earn KrisFlyer miles when you charge your everyday spend to your American Express Singapore Airlines Credit Card. 
 
  
  
 
  "," Enjoy more perks as an American ExpressSingapore Airlines Credit Card Member! 
 As our Card Member, you have been enrolled into the KrisFlyer membership and can now enjoy more opportunities to earn miles with KrisFlyer's new partnership with Dairy Farm Singapore, in the PAssion Card TapForMore programme. Turn what you spend on your daily needs to KrisFlyer miles for flights and more. Or use your miles for rebates when you shop at over 270 supermarkets and stores islandwide. 
 Simply convert the TapForMore points that you earn on your PAssion Card when shopping at Cold Storage, Market Place, Jasons, Giant and Guardian into KrisFlyer miles. You can also choose to convert your miles to points for instant rebates at these participating stores. It's miles better, both ways! 
 Additionally, continue to be rewarded and earn KrisFlyer miles when you charge your everyday spend to your American Express Singapore Airlines Credit Card. 
 
  
  
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/krisflyer-and-tapformore/,http://www.promotions.americanexpress.com.sg/media/68484/krisflyerdairyfarm_web-banner_21-jan-15_300dpi_big-size_635x455-fa-by-sia.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_69,207_AMEX_69,KrisFlyer and TapForMore,http://www.promotions.americanexpress.com.sg/media/68212/sia-logo_rsz.jpg,,All Singapore Airlines Credit Cards," - Terms and Conditons apply. To earn and redeem TapForMore points, you must be a holder of the Passion Card. You may sign up for the Passion Card via one.pa.gov.sg . Membership Fee may apply. TapForMore points are subjected to its programme Terms and Conditions. 
 - For enquiries, please call KrisFlyer Membership Services at (65) 67898188 or email KrisFlyer Membership Services . 
 - Please refer to americanexpress.com/sg/singapore-airlines-credit-cards for full terms and conditions on your base KrisFlyer miles earn rate when you charge your purchases to your Card. ",None,None,None,None,Travel,None,None,None,,
207_3403,3403,American Express is now accepted at Blissfulthots,American Express is now accepted," Blissfulthots designs and creates stunning floral arrangements, infused with boldness and creativity. Young and talented florist Mia is a leading wedding florist with an extensive portfolio. The flagship store at One Raffles Place has a vintage chic feel to it, providing respite in a busy locality. Step in and find your inspiration today. Flowers and gifts may also be purchased online. "," Blissfulthots designs and creates stunning floral arrangements, infused with boldness and creativity. Young and talented florist Mia is a leading wedding florist with an extensive portfolio. The flagship store at One Raffles Place has a vintage chic feel to it, providing respite in a busy locality. Step in and find your inspiration today. Flowers and gifts may also be purchased online. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/blissfulthots/,http://www.promotions.americanexpress.com.sg/media/68429/blissfulthots-visual-1.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_70,207_AMEX_70,Blissfulthots,http://www.promotions.americanexpress.com.sg/media/68426/blissfulthots-logo.jpg,,Not Provided," 1 Raffles Place, #05-21, Singapore 048616 
 Website: www.blissfulthots.com ",None,None,None,None,Others,None,None,None,,
207_3381,3381,AXS Bill payment at your convenience with AXS,AXS," You can now pay your American ExpressSingapore Airlines Credit Card bill at over 900 AXS Stations island-wide. 
  Click here to locate your nearest AXS Station. 
 
 From now till 9 May 2015, enjoy a complimentary scoop* of Swensen's ice cream when you make a bill payment on your Card Account via any AXS Station in Singapore. 
 
  "," You can now pay your American ExpressSingapore Airlines Credit Card bill at over 900 AXS Stations island-wide. 
  Click here to locate your nearest AXS Station. 
 
 From now till 9 May 2015, enjoy a complimentary scoop* of Swensen's ice cream when you make a bill payment on your Card Account via any AXS Station in Singapore. 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/axs/,http://www.promotions.americanexpress.com.sg/media/68486/axs-image-4mar.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_71,207_AMEX_71,AXS,http://www.promotions.americanexpress.com.sg/media/68494/axs-logo-white-bg.jpg,,All Singapore Airlines Credit Cards," *Limited to the first 2,500 American Express Card bill payments using an AXS Station from 10 March to 9 May 2015. One (1) Card Member is only entitled to one (1) redemption during the promotional period. Entitlement for redemption will be printed on the receipt and original receipt must be presented for redemption. Valid for redemption at all Swensen's outlets (excluding Earle Swensen's). Valid for takeaway only. Redemption is not refundable/exchangeable for cash. Not valid with other discounts, promotions, vouchers and/or Swensen's membership point accumulation. 
 -Cash Payment Policy  There is no limit on the payment amount that you may wish to settle by Giro/Internet/Cheque. However, should you prefer to settle your account by cash, the amount will be capped at S$8,000 or the outstanding balance as shown on your current statement, whichever is lower. Any balance will need to be made by AXS, cheque and/or Internet (OCBC, UOB &amp; DBS). Payment via AXS will be capped at S$3,000 per transaction or your daily transaction limit imposed by the Bank on your ATM card. 
 - Cards Terms and Conditions 
 For American ExpressSingapore Airlines Krisflyer Gold Credit Card Members, please click here for full Terms and Conditions on your Card. 
 For American ExpressSingapore Airlines Krisflyer Ascend Credit Card Members, please click here for full Terms and Conditions on your Card. 
 For American ExpressSingapore Airlines PPS Club Platinum Credit Card Members, please click here for full Terms and Conditions on your Card.
 For American ExpressSingapore Airlines Solitaire PPS Credit Card Members, please click here for full Terms and Conditions on your Card. ",None,None,None,None,Travel,None,None,None,,1503
207_3404,3404,American Express is now accepted at Rookery,American Express is now accepted," What is Rookery? Well, it is a gathering of seals, penguin or crows according to the dictionary. We named the place Rookery because that's what the place is all about • a gathering of awesome individuals indulging in wonderfully good times over simple good food.  Brunch cafby day, restaurant bar by night, Rookery is nestled in the heart of the CBD. Inspired by the Australian and American casual dining culture and the creativity of new age cooking techniques with the finest produce and edgy presentation, Rookery presents a unique dining experience with emphasis on the raw rustic nature of our locally sourced ingredients. "," What is Rookery? Well, it is a gathering of seals, penguin or crows according to the dictionary. We named the place Rookery because that's what the place is all about • a gathering of awesome individuals indulging in wonderfully good times over simple good food.  Brunch cafby day, restaurant bar by night, Rookery is nestled in the heart of the CBD. Inspired by the Australian and American casual dining culture and the creativity of new age cooking techniques with the finest produce and edgy presentation, Rookery presents a unique dining experience with emphasis on the raw rustic nature of our locally sourced ingredients. ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/new-merchants/rookery/,http://www.promotions.americanexpress.com.sg/media/68424/rookery-visual-2-rsz.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_72,207_AMEX_72,Rookery,http://www.promotions.americanexpress.com.sg/media/68425/rookery-logo-rsz.jpg,,Not Provided," 16 Raffles Quay, #01-02A Hong Leong Building, Singapore 048581 
 Website: www.rookerycom.sg ",None,None,None,None,Others,None,None,None,,
207_3563,3563,MILES MORE MILES Earn 4 additional KrisFlyer miles with Samsonite,MILES MORE MILES," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 26 June 2015, enjoy 4 extra KrisFlyer miles^ on your base earn rate* when you purchase any eligible items from Samsonite with your Card! 
 Samsonite is one of the world•s leading global prestige brand, created in 1910 by entrepreneurial Colorado native Jesse Shwayder. With a longstanding history of breakthroughs in luggage development, Samsonite has always been a strong leader in making suitcases and other non-travel merchandise. Recently, Samsonite created a fashionable line marketed under SAMSONITE RED, a revolutionary range of fashion bags targeted at youths and the young at heart. 
 To start earning KrisFlyer miles, visit the participating stores below now! 
 FUNAN DIGITALIFE MALL  Address: 109 NORTH BRIDGE ROAD #02-03A FUNAN DIGITALIFE MALL S(179097) 
 GREAT WORLD CITY  Address: 1 KIM SENG PROMENADE #02-13A/14 GREAT WORLD CITY S(237994) 
 ION ORCHARD  Address: 2 ORCHARD TURN #B3-08 ION ORCHARD S(238801) 
 JEM  Address: 50 JURONG GATEWAY ROAD #03-04 JEM S(608549) 
 MANDARIN GALLERY  Address: 333A ORCHARD ROAD #02-18 MANDARIN GALLERY S(238897) 
 MARINA SQUARE  Address: 6 RAFFLES BOULEVARD #02-281 MARINA SQUARE S(039594) 
 ONE RAFFLES PLACE  Address: 1 RAFFLES PLACE #01-01 ONE RAFFLES PLACE S(048616) 
 PARKWAY PARADE  Address: 80 MARINE PARADE ROAD #02-23/23A PARKWAY PARADE S(449269) 
 PLAZA SINGAPURA  Address: 68 ORCHARD ROAD #04-04 PLAZA SINGAPURA S(238839) 
 TAMPINES 1  Address: 10 TAMPINES CENTRAL 1 #02-34/35 TAMPINES 1 S(529536) 
 THE SELETAR MALL  Address: 33 SENGKANG WEST AVENUE #01-01/02/03 THE SELETAR MALL S(797653) 
 VIVO CITY  Address: 1 HABOURFRONT WALK #01-91 VIVOCITY S(098585) 
  "," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 26 June 2015, enjoy 4 extra KrisFlyer miles^ on your base earn rate* when you purchase any eligible items from Samsonite with your Card! 
 Samsonite is one of the world•s leading global prestige brand, created in 1910 by entrepreneurial Colorado native Jesse Shwayder. With a longstanding history of breakthroughs in luggage development, Samsonite has always been a strong leader in making suitcases and other non-travel merchandise. Recently, Samsonite created a fashionable line marketed under SAMSONITE RED, a revolutionary range of fashion bags targeted at youths and the young at heart. 
 To start earning KrisFlyer miles, visit the participating stores below now! 
 FUNAN DIGITALIFE MALL  Address: 109 NORTH BRIDGE ROAD #02-03A FUNAN DIGITALIFE MALL S(179097) 
 GREAT WORLD CITY  Address: 1 KIM SENG PROMENADE #02-13A/14 GREAT WORLD CITY S(237994) 
 ION ORCHARD  Address: 2 ORCHARD TURN #B3-08 ION ORCHARD S(238801) 
 JEM  Address: 50 JURONG GATEWAY ROAD #03-04 JEM S(608549) 
 MANDARIN GALLERY  Address: 333A ORCHARD ROAD #02-18 MANDARIN GALLERY S(238897) 
 MARINA SQUARE  Address: 6 RAFFLES BOULEVARD #02-281 MARINA SQUARE S(039594) 
 ONE RAFFLES PLACE  Address: 1 RAFFLES PLACE #01-01 ONE RAFFLES PLACE S(048616) 
 PARKWAY PARADE  Address: 80 MARINE PARADE ROAD #02-23/23A PARKWAY PARADE S(449269) 
 PLAZA SINGAPURA  Address: 68 ORCHARD ROAD #04-04 PLAZA SINGAPURA S(238839) 
 TAMPINES 1  Address: 10 TAMPINES CENTRAL 1 #02-34/35 TAMPINES 1 S(529536) 
 THE SELETAR MALL  Address: 33 SENGKANG WEST AVENUE #01-01/02/03 THE SELETAR MALL S(797653) 
 VIVO CITY  Address: 1 HABOURFRONT WALK #01-91 VIVOCITY S(098585) 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/miles-more-miles-with-samsonite/,http://www.promotions.americanexpress.com.sg/media/68540/cosmolite_lif-1112.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_73,207_AMEX_73,MILES MORE MILES with Samsonite,http://www.promotions.americanexpress.com.sg/media/68558/rsz_samsonite_logo_blue_travellifestylebusiness.jpg,,All Singapore Airlines Credit Cards," ^  -Offer is only valid till 26 June 2015.  -Offer is valid for regular-priced, Samsonite products at the above participating stores only.  -Applicable only when payment is made with the American Express Singapore Airlines Credit Cards. 
 * Please refer to americanexpress.com/sg/singapore-airlines-credit-cards for full Terms and Conditions on your base KrisFlyer miles earn rate when you charge your purchases to your Card. ",None,None,None,None,Travel,None,None,None,,
207_3572,3572,Airbnb Get S$80 when you book and stay with Airbnb,Airbnb," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 31 May 2015, get S$80 off* with a minimum spend of S$160 when you book unique stays with Airbnb for travel till 31 July 2015! 
 Simply make your booking here from now till 31 May 2015 using the promotion code AMEXSGXXXXXX, where 'X' are the first 6 digits of your Card. 
 
  "," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 31 May 2015, get S$80 off* with a minimum spend of S$160 when you book unique stays with Airbnb for travel till 31 July 2015! 
 Simply make your booking here from now till 31 May 2015 using the promotion code AMEXSGXXXXXX, where 'X' are the first 6 digits of your Card. 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/airbnb-s$80-promo/,http://www.promotions.americanexpress.com.sg/media/68545/rsz_image.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_74,207_AMEX_74,Airbnb S$80 promo,http://www.promotions.americanexpress.com.sg/media/68546/rsz_logo.jpg,,All Singapore Airlines Credit Cards," *  1.Get S$80 off with a minimum spend of S$160. Coupon (digital and/or physical) entitles you to SGD80 discount for a single eligible booking, which must be completed (including host acceptance) using the promo code before 11.59pm Singapore time on May 31, 2015. To be eligible, the booking must cost at least SGD160 (excluding Airbnb service fees and cleaning fees) and last date of travel is July 31, 2015, date inclusive. 
 2.Card Members must enter promo code •AMEXSG•, followed by the first 6 digits of the Card used to make payment. Coupon codes may not be supported on older versions of Airbnb's mobile apps.  3. Valid only for registered Airbnb users in Singapore. Limited to one discount per registered user.  4. Not transferable to another user or redeemable for cash.  5. May not be combined with another Airbnb coupon or discount code.  6. Any subsequent refund will be limited to the amount actually paid.  7. Airbnb reserves the right to any remedy, including denial of the discount or cancellation of your account or reservations, if fraud, tampering, violations of Airbnb's Terms of Service or technical errors are suspected. 
 8.Payment must be made with your American Express Singapore Airlines Credit Card. 
 9.Please note that American Express Card transactions will be charged in Euros, at the prevailing exchange rate when the charge occurs on your Card.
 - Please refer to www.americanexpress.com/sg/content/singapore-airlines-credit-cards/ for full Terms and Conditions on earning your base KrisFlyer miles when you charge your purchases to your Card. 
 - Information is accurate as of the date of production. 
 ",None,None,None,None,Travel,None,None,None,,
207_3597,3597,"MILES MORE MILES- SmartDrive Motor Insurance Enjoy 10% savings, S$200 SPC vouchers and earn 4 extra KrisFlyer Miles",MILES MORE MILES- SmartDrive Motor Insurance," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 Choosing the right car insurance is as important as choosing the right car. With AXA SmartDrive Motor Insurance today,you can get the protection you need on the road. 
 From now till 31 May 2015, enjoy the following offers when you charge your purchase to your American Express Singapore Airline Credit Card! 
 •10% savings* 
 •S$200 SPC Petrol vouchers* 
 •4 extra KrisFlyer miles* on your base earn rate 
 
 For full details of the current promotion, please visit American Express motor insurance website. 
 
  "," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 Choosing the right car insurance is as important as choosing the right car. With AXA SmartDrive Motor Insurance today,you can get the protection you need on the road. 
 From now till 31 May 2015, enjoy the following offers when you charge your purchase to your American Express Singapore Airline Credit Card! 
 •10% savings* 
 •S$200 SPC Petrol vouchers* 
 •4 extra KrisFlyer miles* on your base earn rate 
 
 For full details of the current promotion, please visit American Express motor insurance website. 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/mmm-smartdrive-motor-insurance/,http://www.promotions.americanexpress.com.sg/media/68565/amx1285-smartdrive-masthead-635x455-.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_75,207_AMEX_75,MMM SmartDrive Motor Insurance,http://www.promotions.americanexpress.com.sg/media/68566/rsz_redef_insur_logo_left.jpg,,All Singapore Airlines Credit Cards," The above promotions are only valid for new purchases of SmartDrive from now to 31 May 2015. 
 *For the full list of promotion Terms and Conditions click here. 
 Policy Owners' Protection Scheme 
 This Policy is protected under the Policy Owners' Protection Scheme which is administered by the Singapore Deposit Insurance Corporation (SDIC). Coverage for your policy is automatic and no further action is required from you. For more information on the types of benefits that are covered under the scheme as well as the limits of coverage, where applicable, please contact us or visit the GIA / LIA or SDIC websites (www.gia.org.sg or www.lia.org.sg or www.sdic.org.sg). 
 SmartDrive Motor Insurance is distributed by American Express Int'l Inc. and underwritten by AXA Insurance Singapore Pte Ltd. Co Reg. No. 196900406D. 
 This is only product information provided by us and is not a contract of insurance. Accordingly, the information should be read and construed in light of, and subject to, all terms, conditions and exclusions contained in the Policy. Please consider your objectives, financial situation or needs to decide if the product is appropriate for you. The above disclaimer applies to this entire marketing email. American Express International, Inc. identifies insurance and products that may be of interest to some of its customers. In this role, we do not act as an agent or fiduciary for you, and we may act on behalf of the insurance provider, as permitted by law. We want you to be aware that we receive commissions from providers and commissions may vary by provider and product. Also, in some cases, an American Express entity may be the reinsurer and may earn reinsurance income. The arrangement we have with certain providers, including the potential to reinsure the products, may also influence what products we identify. We do not require you to purchase any insurance product, and you may choose to cover your insurance needs from other sources on terms they may make available to you. For more details, information and premium plans, or immediate activation, please log on to americanexpress.com.sg/insurance. ",None,None,None,None,Travel,None,None,None,,
207_3601,3601,Extra miles- InternationalExclusive Medical Insurance Enjoy up to 10% off Medical Insurance and earn 4 extra KrisFlyer Miles,Extra miles- InternationalExclusive Medical Insurance," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 InternationalExclusive, is a comprehensive medical insurance product that provides access to medically necessary specialist treatment globally, depending on the area of cover you choose. 
 From now till 30 June 2015, enjoy the following offers when you purchaseInternationalExclusive: 
 ••- 10% savings1 on premiums 
 ••- Earn 4 extra KrisFlyer miles2 on your base earn rate3 when you make the purchase with your American Express Singapore Airlines Credit Card. 
 
 InternationalExclusive is brought to you by AXA, one of Singapore's leading health insurance providers. For more information on InternationalExclusive, click here to view the brochure. 
 
 For a no-obligation discussion: 
 Please call 6880 4765 (Monday to Friday 9am to 5.30pm, except Public Holidays) or emailamexenquiry@axa.com.sg 
 
  "," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 InternationalExclusive, is a comprehensive medical insurance product that provides access to medically necessary specialist treatment globally, depending on the area of cover you choose. 
 From now till 30 June 2015, enjoy the following offers when you purchaseInternationalExclusive: 
 ••- 10% savings1 on premiums 
 ••- Earn 4 extra KrisFlyer miles2 on your base earn rate3 when you make the purchase with your American Express Singapore Airlines Credit Card. 
 
 InternationalExclusive is brought to you by AXA, one of Singapore's leading health insurance providers. For more information on InternationalExclusive, click here to view the brochure. 
 
 For a no-obligation discussion: 
 Please call 6880 4765 (Monday to Friday 9am to 5.30pm, except Public Holidays) or emailamexenquiry@axa.com.sg 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/extra-miles-ie-med-insurance/,http://www.promotions.americanexpress.com.sg/media/68567/low_bji03550173_635x455px_med.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_76,207_AMEX_76,Extra miles IE med Insurance,http://www.promotions.americanexpress.com.sg/media/68566/rsz_redef_insur_logo_left.jpg,,All Singapore Airlines Credit Cards," The above promotions are only valid for new purchases of InternationalExclusive from 1 March 2015 to 30 June 2015. 
 110% savings is applicable for first year premiums only. 
 2 4 extra miles is only valid when purchase is made with an American Express singapore Airlines Credit Card 
 3 Please refer to americanexpress.com/sg/singapore-airlines-credit-cards for full Terms and Conditions on your base KrisFlyer miles earn rate when you charge your purchases to your Card. 
 Policy Owners' Protection Scheme 
 This Policy is protected under the Policy Owners' Protection Scheme which is administered by the Singapore Deposit Insurance Corporation (SDIC). Coverage for your policy is automatic and no further action is required from you. For more information on the types of benefits that are covered under the scheme as well as the limits of coverage, where applicable, please contact us or visit the GIA / LIA or SDIC websites (www.gia.org.sg or www.lia.org.sg or www.sdic.org.sg). 
 InternationalExclusive is distributed by American Express Int'l Inc. and underwritten by AXA Insurance Singapore Pte Ltd. Co Reg. No. 196900406D. 
 This is only product information provided by us and is not a contract of insurance. Accordingly, the information should be read and construed in light of, and subject to, all terms, conditions and exclusions contained in the Policy. Please consider your objectives, financial situation or needs to decide if the product is appropriate for you. The above disclaimer applies to this entire marketing email. American Express International, Inc. identifies insurance and products that may be of interest to some of its customers. In this role, we do not act as an agent or fiduciary for you, and we may act on behalf of the insurance provider, as permitted by law. We want you to be aware that we receive commissions from providers and commissions may vary by provider and product. Also, in some cases, an American Express entity may be the reinsurer and may earn reinsurance income. The arrangement we have with certain providers, including the potential to reinsure the products, may also influence what products we identify. We do not require you to purchase any insurance product, and you may choose to cover your insurance needs from other sources on terms they may make available to you. For more details, information and premium plans, or immediate activation, please log on to americanexpress.com.sg/insurance. 
 ",None,None,None,None,Travel,None,None,None,,
207_3784,3784,MILES MORE MILES Earn 4 additional KrisFlyer Miles at Flight Centre,MILES MORE MILES," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 28 February 2016, enjoy 4 additional KrisFlyer Miles^ on your base earn rate* when you purchase your travel packages with Flight Centre! 
 Whether you are travelling for business or pleasure, on budget or first class, you can look forward to more options, ideas and inspirations for your next getaway. Flight Centre will always lookout for better ways to lower your cost and bundling your travel requires. 
 For a personalised service, please call +65 66929775 or email amexsiaoffers@flightcentre.com.sg 
 Alternatively, find us today at the below outlets and start planning your holiday now! 
 FLIGHT CENTRE PLAZA SINGAPURA  Address: 68 Orchard Road #04-41A Plaza Singapura Singapore 238839 
 FLIGHT CENTRE STANLEY STREET  Address: 29 Stanley Street Singapore 068738 
 FLIGHT CENTRE INTERNATIONAL PLAZA  Address: 10 Anson Road International Plaza #01-33 Singapore 079903 
 FLIGHT CENTRE CITYLINK MALL  Address: One Raffles Link #B1-07 City Link Mall Singapore 039393 
 
  "," Exclusive to American ExpressSingapore Airlines Credit Card Members 
 From now till 28 February 2016, enjoy 4 additional KrisFlyer Miles^ on your base earn rate* when you purchase your travel packages with Flight Centre! 
 Whether you are travelling for business or pleasure, on budget or first class, you can look forward to more options, ideas and inspirations for your next getaway. Flight Centre will always lookout for better ways to lower your cost and bundling your travel requires. 
 For a personalised service, please call +65 66929775 or email amexsiaoffers@flightcentre.com.sg 
 Alternatively, find us today at the below outlets and start planning your holiday now! 
 FLIGHT CENTRE PLAZA SINGAPURA  Address: 68 Orchard Road #04-41A Plaza Singapura Singapore 238839 
 FLIGHT CENTRE STANLEY STREET  Address: 29 Stanley Street Singapore 068738 
 FLIGHT CENTRE INTERNATIONAL PLAZA  Address: 10 Anson Road International Plaza #01-33 Singapore 079903 
 FLIGHT CENTRE CITYLINK MALL  Address: One Raffles Link #B1-07 City Link Mall Singapore 039393 
 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/miles-more-miles-with-flight-centre/,http://www.promotions.americanexpress.com.sg/media/68694/rszshop-front-2.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_77,207_AMEX_77,MILES MORE MILES with Flight Centre,http://www.promotions.americanexpress.com.sg/media/68696/fc_ae_tm_stk_shdw-01.jpg,,All Singapore Airlines Credit Cards," ^Only valid when packages are purchased with Flight Centre on your American Express Singapore Airlines Credit Card. 
 *Please refer to americanexpress.com/sg/singapore-airlines-credit-cards for full terms and conditions on your base KrisFlyer miles earn rate when you charge your purchases to your Card. ",None,None,None,None,Travel,None,None,None,,
207_3789,3789,It's Time to Celebrate at Ding Tai Fung! American ExpressÂ® Singapore Airlines Credit Cards Members,It's Time to Celebrate at Ding Tai Fung!," Enjoy dining at Ding Tai Fung with American ExpressSingapore Airlines Credit Cards! 
 With over 40 years of culinary heritage, the award winning restaurant features Chinese cuisine presented in a simple, contemporary flair using the freshest ingredients. 
 The precise execution and exacting cuisine preparation standards are displayed in delectable signature delights such as Xiao Long Baos (Steamed Pork Dumplings) with 18 exquisite folds, Steamed Chicken Soup simmered to perfection and fluffy Fried Rice with Shrimps and Eggs exuding the natural fragrance of egs and spring onions. 
 Diners can also enjoy a hoslistic dining experience which is attributed to precise food quality standards complemented with sterling service and a modern, artistic ambiece. 
 Exclusively forAmerican ExpressSingapore Airlines Solitaire PPS and PPS Club Platinum Credit Card Members only 
 Earn 2 KrisFlyer miles for every S$1 spent, now till 20 July 2015. 
  "," Enjoy dining at Ding Tai Fung with American ExpressSingapore Airlines Credit Cards! 
 With over 40 years of culinary heritage, the award winning restaurant features Chinese cuisine presented in a simple, contemporary flair using the freshest ingredients. 
 The precise execution and exacting cuisine preparation standards are displayed in delectable signature delights such as Xiao Long Baos (Steamed Pork Dumplings) with 18 exquisite folds, Steamed Chicken Soup simmered to perfection and fluffy Fried Rice with Shrimps and Eggs exuding the natural fragrance of egs and spring onions. 
 Diners can also enjoy a hoslistic dining experience which is attributed to precise food quality standards complemented with sterling service and a modern, artistic ambiece. 
 Exclusively forAmerican ExpressSingapore Airlines Solitaire PPS and PPS Club Platinum Credit Card Members only 
 Earn 2 KrisFlyer miles for every S$1 spent, now till 20 July 2015. 
  ",NA,Not available,"",http://www.promotions.americanexpress.com.sg/singapore-airlines-credit-cards/its-time-to-celebrate-at-ding-tai-fung/,http://www.promotions.americanexpress.com.sg/media/68698/xiao-long-bao.jpg,,0001-01-01,0001-01-01 T00:00:00,AMEX_78,207_AMEX_78,It's Time to Celebrate at Ding Tai Fung,http://www.promotions.americanexpress.com.sg/media/68699/rsz_logo.jpg,,All Singapore Airlines Credit Cards, *Please refer to americanexpress.com/sg/singapore-airlines-credit-cards for full Terms and Conditions on your base KrisFlyer miles earn rate when you charge your purchases to your Card. ,None,None,None,None,Travel,None,None,None,,
